id,Date,id item,Unit price,Quantity
2002,2016-03-04,892,34.99,1
2003,2016-03-30,892,34.99,1
2004,2016-03-04,934,39.99,1
2005,2016-03-14,934,39.99,1
2006,2016-03-23,934,39.99,3
2007,2016-03-24,934,39.99,2
2008,2016-03-26,934,39.99,1
2009,2016-03-04,966,20.99,1
2010,2016-03-05,966,20.99,1
2011,2016-03-07,966,20.99,2
2012,2016-03-11,966,20.99,1
2013,2016-03-12,966,20.99,1
2014,2016-03-13,966,20.99,1
2015,2016-03-16,966,20.99,1
2016,2016-03-18,966,20.99,1
2017,2016-03-24,966,20.99,1
2018,2016-03-26,966,20.99,1
2019,2016-03-31,970,14.99,1
2020,2016-03-06,984,25.99,1
2021,2016-03-16,984,25.99,2
2022,2016-03-17,984,25.99,1
2023,2016-03-22,984,25.99,2
2024,2016-03-26,984,25.99,1
2025,2016-03-07,999,119.99,1
2026,2016-03-16,999,119.99,1
2027,2016-04-01,1094,40.99,1
2028,2016-04-07,1094,44.99,1
2029,2016-04-15,1094,44.99,1
2030,2016-04-21,1094,44.99,1
2031,2016-04-22,1094,44.99,1
2032,2016-04-16,1135,24.99,1
2033,2016-04-23,1135,24.99,1
2034,2016-04-01,1178,11.49,1
2035,2016-04-03,1178,11.49,1
2036,2016-04-04,1178,11.49,1
2037,2016-04-08,1178,11.49,2
2038,2016-04-09,1178,11.49,2
2039,2016-04-10,1178,11.49,1
2040,2016-04-11,1178,11.49,1
2041,2016-04-12,1178,11.49,1
2042,2016-04-15,1178,11.49,2
2043,2016-04-16,1178,11.49,1
2044,2016-04-17,1178,11.49,1
2045,2016-04-18,1178,11.49,1
2046,2016-04-29,1178,11.49,1
2047,2016-04-02,1212,21.99,1
2048,2016-04-08,1212,21.99,1
2049,2016-04-09,1212,21.99,2
2050,2016-04-10,1212,21.99,1
2051,2016-04-13,1212,21.99,1
2052,2016-04-14,1212,21.99,1
2053,2016-04-17,1212,21.99,1
2054,2016-04-24,1212,21.99,1
2055,2016-04-29,1212,21.99,2
2056,2016-04-01,1220,34.99,2
2057,2016-04-02,1220,34.99,3
2058,2016-04-06,1220,34.99,3
2059,2016-04-09,1220,34.99,2
2060,2016-04-11,1220,34.99,1
2061,2016-04-13,1220,34.99,1
2062,2016-04-16,1220,34.99,1
2063,2016-04-17,1220,34.99,3
2064,2016-04-23,1220,34.99,3
2065,2016-04-25,1220,34.99,1
2066,2016-04-30,1220,34.99,1
2067,2016-04-02,1226,24.99,1
2068,2016-04-07,1226,23.99,1
2069,2016-04-08,1226,23.99,1
2070,2016-04-16,1226,23.99,2
2071,2016-04-23,1226,23.99,1
2072,2016-04-01,1231,12.99,7
2073,2016-04-02,1231,12.99,3
2074,2016-04-03,1231,12.99,2
2075,2016-04-04,1231,12.99,4
2076,2016-04-05,1231,12.99,1
2077,2016-04-08,1231,12.99,3
2078,2016-04-09,1231,12.99,4
2079,2016-04-10,1231,12.99,2
2080,2016-04-11,1231,12.99,3
2081,2016-04-12,1231,12.99,2
2082,2016-04-13,1231,12.99,6
2083,2016-04-14,1231,12.99,2
2084,2016-04-17,1231,12.99,4
2085,2016-04-18,1231,12.99,1
2086,2016-04-19,1231,12.99,5
2087,2016-04-20,1231,12.99,2
2088,2016-04-21,1231,12.99,2
2089,2016-04-22,1231,12.99,5
2090,2016-04-23,1231,12.99,6
2091,2016-04-24,1231,12.99,2
2092,2016-04-25,1231,12.99,2
2093,2016-04-26,1231,12.99,2
2094,2016-04-28,1231,12.99,1
2095,2016-04-29,1231,12.99,5
2096,2016-04-30,1231,12.99,7
2097,2016-04-01,1232,22.99,5
2098,2016-04-02,1232,22.99,7
2099,2016-04-03,1232,22.99,1
2100,2016-04-04,1232,22.99,2
2101,2016-04-07,1232,22.99,10
2102,2016-04-09,1232,22.99,8
2103,2016-04-10,1232,22.99,3
2104,2016-04-13,1232,22.99,3
2105,2016-04-14,1232,22.99,15
2106,2016-04-16,1232,22.99,11
2107,2016-04-17,1232,22.99,4
2108,2016-04-21,1232,22.99,24
2109,2016-04-22,1232,22.99,3
2110,2016-04-23,1232,22.99,9
2111,2016-04-24,1232,22.99,2
2112,2016-04-25,1232,22.99,2
2113,2016-04-26,1232,22.99,3
2114,2016-04-29,1232,22.99,12
2115,2016-04-30,1232,22.99,3
2116,2016-04-15,1237,49.99,1
2117,2016-04-22,1237,49.99,1
2118,2016-04-28,1237,49.99,1
2119,2016-04-29,1237,49.99,1
2120,2016-04-30,1237,49.99,1
2121,2016-04-02,1238,4.99,5
2122,2016-04-15,1238,4.99,1
2123,2016-04-16,1238,4.99,1
2124,2016-04-21,1238,4.99,2
2125,2016-04-30,1238,4.99,2
2126,2016-04-11,1239,50.99,1
2127,2016-04-15,1239,50.99,1
2128,2016-04-18,1239,50.99,1
2129,2016-04-25,1239,50.99,1
2130,2016-04-01,1258,24.99,1
2131,2016-04-02,1258,24.99,1
2132,2016-04-09,1258,22.99,1
2133,2016-04-10,1258,22.99,1
2134,2016-04-16,1258,22.99,1
2135,2016-04-24,1258,22.99,1
2136,2016-04-01,1269,26.99,1
2137,2016-04-06,1269,26.99,1
2138,2016-04-07,1269,26.99,1
2139,2016-04-09,1269,26.99,5
2140,2016-04-14,1269,26.99,1
2141,2016-04-16,1269,26.99,2
2142,2016-04-20,1269,26.99,1
2143,2016-04-22,1269,26.99,1
2144,2016-04-25,1269,26.99,1
2145,2016-04-29,1269,26.99,2
2146,2016-04-08,1271,49.99,1
2147,2016-04-13,1271,49.99,1
2148,2016-04-23,1271,49.99,1
2149,2016-04-25,1271,49.99,1
2150,2016-04-01,1282,29.99,1
2151,2016-04-15,1282,27.99,2
2152,2016-04-19,1282,27.99,1
2153,2016-04-22,1282,27.99,1
2154,2016-04-26,1282,27.99,1
2155,2016-04-29,1282,27.99,1
2156,2016-04-22,1296,26.99,1
2157,2016-04-06,1345,37.99,1
2158,2016-04-11,1345,37.99,3
2159,2016-04-12,1345,37.99,2
2160,2016-04-13,1345,37.99,1
2161,2016-04-16,1345,37.99,1
2162,2016-04-22,1345,37.99,1
2163,2016-04-26,1345,37.99,1
2164,2016-04-29,1345,37.99,2
2165,2016-04-02,1346,30.99,4
2166,2016-04-03,1346,30.99,4
2167,2016-04-04,1346,30.99,2
2168,2016-04-07,1346,30.99,2
2169,2016-04-08,1346,30.99,3
2170,2016-04-09,1346,30.99,1
2171,2016-04-10,1346,30.99,1
2172,2016-04-13,1346,30.99,2
2173,2016-04-15,1346,30.99,4
2174,2016-04-16,1346,30.99,1
2175,2016-04-18,1346,30.99,1
2176,2016-04-22,1346,30.99,1
2177,2016-04-28,1346,30.99,1
2178,2016-04-06,1347,39.99,1
2179,2016-04-13,1347,39.99,1
2180,2016-04-02,1348,16.99,1
2181,2016-04-03,1348,16.99,2
2182,2016-04-04,1348,16.99,1
2183,2016-04-05,1348,16.99,1
2184,2016-04-06,1348,16.99,2
2185,2016-04-07,1348,16.99,2
2186,2016-04-08,1348,16.99,2
2187,2016-04-09,1348,16.99,2
2188,2016-04-10,1348,16.99,1
2189,2016-04-13,1348,16.99,1
2190,2016-04-14,1348,16.99,1
2191,2016-04-17,1348,16.99,1
2192,2016-04-18,1348,16.99,1
2193,2016-04-21,1348,16.99,1
2194,2016-04-24,1348,16.99,2
2195,2016-04-25,1348,16.99,1
2196,2016-04-27,1348,16.99,1
2197,2016-04-30,1348,16.99,2
2198,2016-04-04,1355,3.49,1
2199,2016-04-08,1355,3.49,1
2200,2016-04-11,1355,3.49,1
2201,2016-04-14,1355,3.49,3
2202,2016-04-15,1355,3.49,1
2203,2016-04-16,1355,3.49,3
2204,2016-04-17,1355,3.49,1
2205,2016-04-19,1355,3.49,2
2206,2016-04-20,1355,3.49,1
2207,2016-04-23,1355,3.49,4
2208,2016-04-26,1355,3.49,2
2209,2016-04-04,1359,27.99,1
2210,2016-04-08,1359,27.99,4
2211,2016-04-15,1359,27.99,1
2212,2016-04-17,1359,27.99,1
2213,2016-04-20,1359,27.99,1
2214,2016-04-23,1359,27.99,1
2215,2016-04-28,1359,27.99,1
2216,2016-04-03,1365,7.99,1
2217,2016-04-05,1365,7.99,1
2218,2016-04-06,1365,7.99,1
2219,2016-04-08,1365,7.99,1
2220,2016-04-09,1365,7.99,2
2221,2016-04-12,1365,7.99,1
2222,2016-04-13,1365,7.99,2
2223,2016-04-14,1365,7.99,1
2224,2016-04-16,1365,7.99,1
2225,2016-04-18,1365,7.99,1
2226,2016-04-24,1365,7.99,3
2227,2016-04-25,1365,7.99,2
2228,2016-04-29,1365,7.99,1
2229,2016-04-01,1366,1.29,2
2230,2016-04-03,1366,1.29,2
2231,2016-04-08,1366,1.29,2
2232,2016-04-12,1366,1.29,5
2233,2016-04-13,1366,1.29,2
2234,2016-04-14,1366,1.29,6
2235,2016-04-15,1366,1.29,4
2236,2016-04-16,1366,1.29,2
2237,2016-04-25,1366,1.29,5
2238,2016-04-26,1366,1.29,2
2239,2016-04-29,1366,1.29,2
2240,2016-04-30,1366,1.29,5
2241,2016-04-02,1373,16.49,3
2242,2016-04-05,1373,14.49,1
2243,2016-04-08,1373,14.49,2
2244,2016-04-09,1373,14.49,1
2245,2016-04-12,1373,14.49,1
2246,2016-04-14,1373,14.49,1
2247,2016-04-15,1373,14.49,2
2248,2016-04-17,1373,14.49,3
2249,2016-04-23,1373,14.49,2
2250,2016-04-24,1373,14.49,1
2251,2016-04-25,1373,14.49,2
2252,2016-04-26,1373,14.49,1
2253,2016-04-01,1375,16.49,3
2254,2016-04-02,1375,16.49,1
2255,2016-04-03,1375,16.49,2
2256,2016-04-04,1375,14.49,3
2257,2016-04-05,1375,14.49,3
2258,2016-04-06,1375,14.49,2
2259,2016-04-07,1375,14.49,1
2260,2016-04-08,1375,14.49,3
2261,2016-04-09,1375,14.49,4
2262,2016-04-10,1375,14.49,1
2263,2016-04-11,1375,14.49,4
2264,2016-04-13,1375,14.49,1
2265,2016-04-14,1375,14.49,4
2266,2016-04-15,1375,14.49,3
2267,2016-04-16,1375,14.49,1
2268,2016-04-17,1375,14.49,1
2269,2016-04-21,1375,14.49,3
2270,2016-04-22,1375,14.49,3
2271,2016-04-23,1375,14.49,3
2272,2016-04-24,1375,14.49,1
2273,2016-04-25,1375,14.49,5
2274,2016-04-26,1375,14.49,2
2275,2016-04-29,1375,14.49,1
2276,2016-04-30,1375,14.49,5
2277,2016-04-01,1378,9.49,2
2278,2016-04-02,1378,9.49,2
2279,2016-04-03,1378,9.49,3
2280,2016-04-05,1378,9.49,5
2281,2016-04-06,1378,9.49,1
2282,2016-04-08,1378,9.49,1
2283,2016-04-09,1378,9.49,2
2284,2016-04-10,1378,9.49,2
2285,2016-04-11,1378,9.49,2
2286,2016-04-13,1378,9.49,1
2287,2016-04-14,1378,9.49,3
2288,2016-04-15,1378,9.49,1
2289,2016-04-16,1378,9.49,1
2290,2016-04-17,1378,9.49,1
2291,2016-04-18,1378,9.49,2
2292,2016-04-19,1378,9.49,1
2293,2016-04-20,1378,9.49,1
2294,2016-04-21,1378,9.49,4
2295,2016-04-22,1378,9.49,1
2296,2016-04-23,1378,9.49,3
2297,2016-04-25,1378,9.49,2
2298,2016-04-28,1378,9.49,2
2299,2016-04-29,1378,9.49,3
2300,2016-04-02,1379,16.49,1
2301,2016-04-05,1379,14.49,1
2302,2016-04-08,1379,14.49,4
2303,2016-04-11,1379,14.49,1
2304,2016-04-12,1379,14.49,1
2305,2016-04-15,1379,14.49,2
2306,2016-04-16,1379,14.49,1
2307,2016-04-19,1379,14.49,2
2308,2016-04-20,1379,14.49,2
2309,2016-04-21,1379,14.49,1
2310,2016-04-24,1379,14.49,2
2311,2016-04-27,1379,14.49,1
2312,2016-04-29,1379,14.49,3
2313,2016-04-30,1379,14.49,2
2314,2016-04-01,1382,39.99,1
2315,2016-04-09,1382,41.99,1
2316,2016-04-17,1382,41.99,1
2317,2016-04-27,1382,41.99,1
2318,2016-04-29,1382,41.99,1
2319,2016-04-01,1384,24.99,1
2320,2016-04-03,1384,24.99,1
2321,2016-04-09,1384,27.99,2
2322,2016-04-14,1384,27.99,1
2323,2016-04-15,1384,27.99,1
2324,2016-04-18,1384,27.99,1
2325,2016-04-25,1384,27.99,1
2326,2016-04-29,1384,27.99,1
2327,2016-04-30,1384,27.99,1
2328,2016-04-01,1385,27.99,2
2329,2016-04-02,1385,27.99,5
2330,2016-04-04,1385,30.99,1
2331,2016-04-05,1385,30.99,2
2332,2016-04-06,1385,30.99,3
2333,2016-04-07,1385,30.99,1
2334,2016-04-08,1385,30.99,3
2335,2016-04-09,1385,30.99,3
2336,2016-04-10,1385,30.99,2
2337,2016-04-12,1385,30.99,1
2338,2016-04-15,1385,30.99,3
2339,2016-04-16,1385,30.99,4
2340,2016-04-19,1385,30.99,2
2341,2016-04-20,1385,30.99,1
2342,2016-04-21,1385,30.99,3
2343,2016-04-22,1385,30.99,3
2344,2016-04-23,1385,30.99,3
2345,2016-04-25,1385,30.99,2
2346,2016-04-27,1385,30.99,1
2347,2016-04-28,1385,30.99,1
2348,2016-04-29,1385,30.99,5
2349,2016-04-30,1385,30.99,3
2350,2016-04-02,1389,2.99,5
2351,2016-04-03,1389,2.99,2
2352,2016-04-07,1389,2.99,1
2353,2016-04-09,1389,2.99,4
2354,2016-04-14,1389,2.99,1
2355,2016-04-16,1389,2.99,1
2356,2016-04-19,1389,2.99,1
2357,2016-04-20,1389,2.99,2
2358,2016-04-21,1389,2.99,1
2359,2016-04-23,1389,2.99,6
2360,2016-04-24,1389,2.99,1
2361,2016-04-25,1389,2.99,1
2362,2016-04-27,1389,2.99,1
2363,2016-04-30,1389,2.99,1
2364,2016-04-02,1394,16.99,1
2365,2016-04-03,1394,16.99,1
2366,2016-04-04,1394,16.99,1
2367,2016-04-05,1394,16.99,1
2368,2016-04-08,1394,16.99,3
2369,2016-04-17,1394,16.99,1
2370,2016-04-20,1394,16.99,2
2371,2016-04-21,1394,16.99,1
2372,2016-04-25,1394,16.99,2
2373,2016-04-26,1394,16.99,1
2374,2016-04-27,1394,16.99,1
2375,2016-04-29,1394,16.99,2
2376,2016-04-01,1395,8.99,1
2377,2016-04-02,1395,8.99,3
2378,2016-04-03,1395,8.99,1
2379,2016-04-04,1395,7.99,1
2380,2016-04-07,1395,7.99,1
2381,2016-04-08,1395,7.99,3
2382,2016-04-09,1395,7.99,2
2383,2016-04-11,1395,7.99,2
2384,2016-04-12,1395,7.99,2
2385,2016-04-14,1395,7.99,5
2386,2016-04-17,1395,7.99,1
2387,2016-04-19,1395,7.99,5
2388,2016-04-20,1395,7.99,1
2389,2016-04-21,1395,7.99,1
2390,2016-04-23,1395,7.99,2
2391,2016-04-26,1395,7.99,1
2392,2016-04-27,1395,7.99,1
2393,2016-04-28,1395,7.99,4
2394,2016-04-30,1395,7.99,4
2395,2016-04-01,1397,14.49,1
2396,2016-04-02,1397,14.49,1
2397,2016-04-08,1397,14.49,2
2398,2016-04-11,1397,14.49,1
2399,2016-04-16,1397,14.49,1
2400,2016-04-25,1397,14.49,1
2401,2016-04-26,1397,14.49,1
2402,2016-04-27,1397,14.49,1
2403,2016-04-28,1397,14.49,1
2404,2016-04-01,1398,53.99,3
2405,2016-04-05,1398,56.99,1
2406,2016-04-07,1398,56.99,2
2407,2016-04-18,1399,36.99,1
2408,2016-04-02,1415,13.99,2
2409,2016-04-06,1415,13.99,1
2410,2016-04-07,1415,13.99,1
2411,2016-04-08,1415,13.99,1
2412,2016-04-09,1415,13.99,1
2413,2016-04-15,1415,13.99,1
2414,2016-04-16,1415,13.99,3
2415,2016-04-18,1415,13.99,1
2416,2016-04-20,1415,13.99,1
2417,2016-04-22,1415,13.99,3
2418,2016-04-24,1415,13.99,1
2419,2016-04-25,1415,13.99,1
2420,2016-04-30,1415,13.99,1
2421,2016-04-04,1424,12.99,2
2422,2016-04-05,1424,12.99,2
2423,2016-04-07,1424,12.99,2
2424,2016-04-09,1424,12.99,1
2425,2016-04-11,1424,12.99,1
2426,2016-04-14,1424,12.99,2
2427,2016-04-15,1424,12.99,1
2428,2016-04-16,1424,12.99,1
2429,2016-04-17,1424,12.99,1
2430,2016-04-18,1424,12.99,1
2431,2016-04-21,1424,12.99,2
2432,2016-04-22,1424,12.99,3
2433,2016-04-23,1424,12.99,3
2434,2016-04-25,1424,12.99,1
2435,2016-04-26,1424,12.99,1
2436,2016-04-27,1424,12.99,1
2437,2016-04-28,1424,12.99,3
2438,2016-04-29,1424,12.99,1
2439,2016-04-30,1424,12.99,2
2440,2016-04-04,1464,24.99,1
2441,2016-04-09,1464,24.99,1
2442,2016-04-14,1464,24.99,1
2443,2016-04-16,1464,24.99,2
2444,2016-04-22,1464,24.99,1
2445,2016-04-23,1464,24.99,1
2446,2016-04-02,168,14.99,1
2447,2016-04-03,168,14.99,2
2448,2016-04-07,168,11.99,1
2449,2016-04-08,168,11.99,1
2450,2016-04-09,168,11.99,1
2451,2016-04-11,168,11.99,1
2452,2016-04-14,168,11.99,1
2453,2016-04-16,168,11.99,1
2454,2016-04-17,168,11.99,1
2455,2016-04-21,168,11.99,1
2456,2016-04-22,168,11.99,2
2457,2016-04-23,168,11.99,1
2458,2016-04-30,168,11.99,1
2459,2016-04-01,175,41.99,1
2460,2016-04-14,175,41.99,1
2461,2016-04-16,175,41.99,1
2462,2016-04-12,178,29.99,1
2463,2016-04-29,178,29.99,1
2464,2016-04-01,192,38.99,1
2465,2016-04-09,192,35.99,1
2466,2016-04-11,192,35.99,1
2467,2016-04-14,192,35.99,1
2468,2016-04-16,192,35.99,1
2469,2016-04-24,192,35.99,1
2470,2016-04-27,192,35.99,1
2471,2016-04-29,192,35.99,2
2472,2016-04-04,211,26.99,1
2473,2016-04-12,211,26.99,1
2474,2016-04-19,211,26.99,1
2475,2016-04-25,211,26.99,1
2476,2016-04-29,211,26.99,1
2477,2016-04-01,233,39.99,1
2478,2016-04-10,283,51.99,1
2479,2016-04-29,344,19.99,1
2480,2016-04-01,361,19.99,2
2481,2016-04-02,361,19.99,1
2482,2016-04-09,361,24.99,1
2483,2016-04-15,361,24.99,2
2484,2016-04-23,361,24.99,2
2485,2016-04-28,361,24.99,1
2486,2016-04-30,361,24.99,1
2487,2016-04-03,376,28.99,1
2488,2016-04-13,376,28.99,1
2489,2016-04-20,376,28.99,1
2490,2016-04-23,376,28.99,1
2491,2016-04-25,376,28.99,1
2492,2016-04-30,376,28.99,1
2493,2016-04-05,408,17.99,2
2494,2016-04-21,408,17.99,1
2495,2016-04-22,408,17.99,1
2496,2016-04-27,408,17.99,1
2497,2016-04-28,408,17.99,1
2498,2016-04-01,426,7.99,2
2499,2016-04-09,426,7.99,2
2500,2016-04-19,426,7.99,1
2501,2016-04-30,426,7.99,1
2502,2016-04-09,438,19.99,1
2503,2016-04-16,438,19.99,1
2504,2016-04-23,438,19.99,1
2505,2016-04-02,443,35.99,1
2506,2016-04-04,443,33.99,1
2507,2016-04-12,443,33.99,1
2508,2016-04-13,443,33.99,2
2509,2016-04-16,443,33.99,1
2510,2016-04-17,443,33.99,1
2511,2016-04-24,443,33.99,1
2512,2016-04-29,443,33.99,1
2513,2016-04-02,450,24.99,2
2514,2016-04-17,450,24.99,1
2515,2016-04-29,450,24.99,1
2516,2016-04-05,463,33.99,1
2517,2016-04-02,513,31.99,1
2518,2016-04-08,513,31.99,1
2519,2016-04-09,513,31.99,1
2520,2016-04-12,513,31.99,1
2521,2016-04-01,515,35.99,1
2522,2016-04-23,515,39.99,1
2523,2016-04-28,515,39.99,1
2524,2016-04-17,525,39.99,1
2525,2016-04-30,525,39.99,1
2526,2016-04-01,538,13.99,3
2527,2016-04-02,538,13.99,2
2528,2016-04-04,538,13.99,1
2529,2016-04-06,538,13.99,2
2530,2016-04-08,538,13.99,1
2531,2016-04-09,538,13.99,1
2532,2016-04-15,538,13.99,1
2533,2016-04-17,538,13.99,1
2534,2016-04-19,538,13.99,1
2535,2016-04-20,538,13.99,1
2536,2016-04-21,538,13.99,1
2537,2016-04-22,538,13.99,1
2538,2016-04-23,538,13.99,4
2539,2016-04-24,538,13.99,1
2540,2016-04-25,538,13.99,1
2541,2016-04-26,538,13.99,1
2542,2016-04-27,538,13.99,1
2543,2016-04-29,538,13.99,2
2544,2016-04-30,538,13.99,2
2545,2016-04-02,555,29.99,1
2546,2016-04-29,555,29.99,2
2547,2016-04-02,58,12.99,1
2548,2016-04-11,58,12.99,2
2549,2016-04-15,58,12.99,1
2550,2016-04-16,58,12.99,1
2551,2016-04-15,607,8.99,1
2552,2016-04-02,62,41.99,1
2553,2016-04-08,62,36.99,1
2554,2016-04-14,62,36.99,1
2555,2016-04-16,62,36.99,2
2556,2016-04-23,62,36.99,1
2557,2016-04-24,62,36.99,1
2558,2016-04-27,62,36.99,1
2559,2016-04-02,63,43.99,1
2560,2016-04-08,63,38.99,1
2561,2016-04-14,63,38.99,1
2562,2016-04-15,63,38.99,1
2563,2016-04-16,63,38.99,1
2564,2016-04-20,63,38.99,1
2565,2016-04-23,63,38.99,1
2566,2016-04-25,63,38.99,2
2567,2016-04-29,63,38.99,1
2568,2016-04-02,649,39.99,1
2569,2016-04-30,649,36.99,1
2570,2016-04-04,653,34.99,1
2571,2016-04-07,653,34.99,1
2572,2016-04-30,653,34.99,1
2573,2016-04-02,661,16.49,3
2574,2016-04-06,661,16.49,1
2575,2016-04-10,661,16.49,1
2576,2016-04-11,661,16.49,1
2577,2016-04-14,661,16.49,1
2578,2016-04-23,661,16.49,1
2579,2016-04-24,661,16.49,1
2580,2016-04-30,661,16.49,1
2581,2016-04-15,664,73.99,1
2582,2016-04-01,676,12.99,1
2583,2016-04-04,676,12.99,1
2584,2016-04-05,676,12.99,1
2585,2016-04-07,676,12.99,2
2586,2016-04-12,676,12.99,1
2587,2016-04-14,676,12.99,1
2588,2016-04-15,676,12.99,4
2589,2016-04-16,676,12.99,2
2590,2016-04-21,676,12.99,1
2591,2016-04-22,676,12.99,1
2592,2016-04-23,676,12.99,1
2593,2016-04-24,676,12.99,1
2594,2016-04-27,676,12.99,1
2595,2016-04-29,676,12.99,2
2596,2016-04-30,676,12.99,2
2597,2016-04-29,680,19.99,1
2598,2016-04-05,686,19.99,1
2599,2016-04-26,753,19.99,1
2600,2016-04-03,757,20.99,1
2601,2016-04-07,757,18.99,1
2602,2016-04-16,757,18.99,1
2603,2016-04-22,757,18.99,1
2604,2016-04-23,757,18.99,2
2605,2016-04-30,757,18.99,1
2606,2016-04-02,77,14.99,2
2607,2016-04-05,77,14.99,1
2608,2016-04-08,77,14.99,1
2609,2016-04-09,77,14.99,3
2610,2016-04-16,77,14.99,1
2611,2016-04-21,77,14.99,1
2612,2016-04-22,77,14.99,1
2613,2016-04-24,77,14.99,1
2614,2016-04-29,77,14.99,2
2615,2016-04-02,782,44.99,2
2616,2016-04-06,782,44.99,2
2617,2016-04-09,782,44.99,4
2618,2016-04-11,782,44.99,1
2619,2016-04-15,782,44.99,1
2620,2016-04-16,782,44.99,3
2621,2016-04-17,782,44.99,2
2622,2016-04-19,782,44.99,2
2623,2016-04-27,782,44.99,1
2624,2016-04-29,782,44.99,1
2625,2016-04-30,782,44.99,4
2626,2016-04-01,79,14.99,2
2627,2016-04-02,79,14.99,1
2628,2016-04-06,79,12.99,1
2629,2016-04-09,79,12.99,6
2630,2016-04-13,79,12.99,2
2631,2016-04-21,79,12.99,1
2632,2016-04-22,79,12.99,1
2633,2016-04-23,79,12.99,2
2634,2016-04-28,79,12.99,1
2635,2016-04-29,79,12.99,1
2636,2016-04-02,802,11.99,1
2637,2016-04-08,802,13.99,2
2638,2016-04-11,802,13.99,2
2639,2016-04-15,802,13.99,2
2640,2016-04-20,802,13.99,1
2641,2016-04-22,802,13.99,1
2642,2016-04-23,802,13.99,2
2643,2016-04-26,802,13.99,1
2644,2016-04-30,802,13.99,1
2645,2016-04-01,810,11.99,2
2646,2016-04-02,810,11.99,4
2647,2016-04-05,810,13.99,1
2648,2016-04-07,810,13.99,2
2649,2016-04-08,810,13.99,1
2650,2016-04-13,810,13.99,2
2651,2016-04-14,810,13.99,1
2652,2016-04-15,810,13.99,1
2653,2016-04-19,810,13.99,1
2654,2016-04-21,810,13.99,2
2655,2016-04-22,810,13.99,3
2656,2016-04-29,810,13.99,1
2657,2016-04-01,892,34.99,1
2658,2016-04-04,892,34.99,1
2659,2016-04-12,892,34.99,1
2660,2016-04-21,892,34.99,1
2661,2016-04-29,892,34.99,2
2662,2016-04-04,934,39.99,1
2663,2016-04-16,934,39.99,1
2664,2016-04-27,934,39.99,1
2665,2016-04-30,942,61.99,1
2666,2016-04-03,966,20.99,1
2667,2016-04-04,966,20.99,2
2668,2016-04-06,966,20.99,2
2669,2016-04-08,966,20.99,3
2670,2016-04-09,966,20.99,1
2671,2016-04-14,966,20.99,1
2672,2016-04-16,966,20.99,1
2673,2016-04-17,966,20.99,1
2674,2016-04-18,966,20.99,1
2675,2016-04-30,966,20.99,1
2676,2016-04-06,970,14.99,2
2677,2016-04-06,984,25.99,1
2678,2016-04-24,984,25.99,1
2679,2016-04-29,984,25.99,1
2680,2016-04-01,999,119.99,1
2681,2016-04-28,999,119.99,1
2682,2016-05-21,1094,40.99,1
2683,2016-05-09,1133,31.99,1
2684,2016-05-10,1133,31.99,1
2685,2016-05-04,1135,19.99,2
2686,2016-05-08,1135,19.99,1
2687,2016-05-13,1135,19.99,1
2688,2016-05-14,1135,19.99,1
2689,2016-05-18,1135,19.99,1
2690,2016-05-21,1135,19.99,2
2691,2016-05-25,1135,19.99,1
2692,2016-05-26,1135,19.99,1
2693,2016-05-04,1178,11.49,2
2694,2016-05-05,1178,11.49,2
2695,2016-05-07,1178,11.49,1
2696,2016-05-08,1178,11.49,1
2697,2016-05-14,1178,11.49,1
2698,2016-05-15,1178,11.49,1
2699,2016-05-18,1178,11.49,1
2700,2016-05-25,1178,11.49,1
2701,2016-05-28,1178,11.49,2
2702,2016-05-05,1186,27.99,1
2703,2016-05-28,1186,27.99,1
2704,2016-05-03,1212,21.99,1
2705,2016-05-04,1212,21.99,1
2706,2016-05-05,1212,21.99,1
2707,2016-05-06,1212,21.99,2
2708,2016-05-07,1212,21.99,1
2709,2016-05-09,1212,21.99,1
2710,2016-05-14,1212,21.99,1
2711,2016-05-21,1212,21.99,2
2712,2016-05-26,1212,21.99,1
2713,2016-05-03,1220,30.99,1
2714,2016-05-04,1220,30.99,1
2715,2016-05-05,1220,30.99,2
2716,2016-05-06,1220,30.99,1
2717,2016-05-07,1220,30.99,3
2718,2016-05-08,1220,30.99,1
2719,2016-05-09,1220,30.99,1
2720,2016-05-15,1220,30.99,1
2721,2016-05-16,1220,30.99,2
2722,2016-05-18,1220,30.99,4
2723,2016-05-19,1220,30.99,3
2724,2016-05-21,1220,30.99,1
2725,2016-05-22,1220,30.99,2
2726,2016-05-26,1220,30.99,1
2727,2016-05-27,1220,30.99,1
2728,2016-05-28,1220,30.99,1
2729,2016-05-06,1226,24.99,3
2730,2016-05-07,1226,24.99,1
2731,2016-05-08,1226,24.99,1
2732,2016-05-10,1226,24.99,1
2733,2016-05-20,1226,24.99,1
2734,2016-05-21,1226,24.99,1
2735,2016-05-27,1226,24.99,2
2736,2016-05-01,1231,12.99,4
2737,2016-05-02,1231,12.99,5
2738,2016-05-04,1231,12.99,3
2739,2016-05-05,1231,12.99,3
2740,2016-05-06,1231,12.99,6
2741,2016-05-07,1231,12.99,9
2742,2016-05-08,1231,12.99,1
2743,2016-05-09,1231,12.99,1
2744,2016-05-11,1231,12.99,6
2745,2016-05-12,1231,12.99,2
2746,2016-05-14,1231,12.99,6
2747,2016-05-15,1231,12.99,4
2748,2016-05-16,1231,12.99,1
2749,2016-05-17,1231,12.99,7
2750,2016-05-19,1231,12.99,5
