,id,Date,id item,Unit price,Quantity
1672,1672,2016-03-12,93,24.99,2
1673,1673,2016-03-13,93,24.99,1
1674,1674,2016-03-17,93,24.99,1
1675,1675,2016-03-18,93,24.99,1
1676,1676,2016-03-20,93,24.99,1
1677,1677,2016-03-21,93,24.99,1
1678,1678,2016-03-22,93,24.99,1
1679,1679,2016-03-24,93,24.99,2
1680,1680,2016-03-26,93,24.99,2
1681,1681,2016-03-28,93,24.99,1
1682,1682,2016-03-29,93,24.99,1
1683,1683,2016-03-30,93,24.99,1
1684,1684,2016-03-31,93,24.99,1
1685,1685,2016-03-02,94,27.99,3
1686,1686,2016-03-05,94,27.99,4
1687,1687,2016-03-06,94,27.99,1
1688,1688,2016-03-07,94,27.99,2
1689,1689,2016-03-08,94,27.99,2
1690,1690,2016-03-09,94,27.99,2
1691,1691,2016-03-10,94,27.99,6
1692,1692,2016-03-11,94,27.99,7
1693,1693,2016-03-12,94,27.99,4
1694,1694,2016-03-13,94,27.99,1
1695,1695,2016-03-14,94,27.99,2
1696,1696,2016-03-15,94,27.99,3
1697,1697,2016-03-16,94,27.99,1
1698,1698,2016-03-17,94,27.99,2
1699,1699,2016-03-18,94,27.99,5
1700,1700,2016-03-21,94,27.99,12
1701,1701,2016-03-22,94,27.99,2
1702,1702,2016-03-23,94,27.99,2
1703,1703,2016-03-24,94,27.99,3
1704,1704,2016-03-25,94,27.99,4
1705,1705,2016-03-26,94,27.99,3
1706,1706,2016-03-28,94,27.99,1
1707,1707,2016-03-30,94,27.99,2
1708,1708,2016-03-31,94,27.99,2
1709,1709,2016-03-02,96,2.99,1
1710,1710,2016-03-05,96,2.99,4
1711,1711,2016-03-06,96,2.99,4
1712,1712,2016-03-09,96,2.99,2
1713,1713,2016-03-10,96,2.99,1
1714,1714,2016-03-11,96,2.99,3
1715,1715,2016-03-13,96,2.99,1
1716,1716,2016-03-16,96,2.99,4
1717,1717,2016-03-17,96,2.99,1
1718,1718,2016-03-18,96,2.99,1
1719,1719,2016-03-19,96,2.99,3
1720,1720,2016-03-21,96,2.99,1
1721,1721,2016-03-25,96,2.99,1
1722,1722,2016-03-26,96,2.99,2
1723,1723,2016-03-30,96,2.99,4
1724,1724,2016-03-02,98,16.99,1
1725,1725,2016-03-04,98,16.99,2
1726,1726,2016-03-08,98,16.99,1
1727,1727,2016-03-10,98,16.99,1
1728,1728,2016-03-11,98,16.99,1
1729,1729,2016-03-12,98,16.99,2
1730,1730,2016-03-13,98,16.99,1
1731,1731,2016-03-14,98,16.99,1
1732,1732,2016-03-19,98,16.99,1
1733,1733,2016-03-20,98,16.99,2
1734,1734,2016-03-22,98,16.99,2
1735,1735,2016-03-25,98,16.99,1
1736,1736,2016-03-26,98,16.99,2
1737,1737,2016-03-29,98,16.99,1
1738,1738,2016-03-01,99,8.99,1
1739,1739,2016-03-02,99,8.99,1
1740,1740,2016-03-03,99,8.99,1
1741,1741,2016-03-04,99,8.99,1
1742,1742,2016-03-06,99,8.99,1
1743,1743,2016-03-08,99,8.99,2
1744,1744,2016-03-11,99,8.99,1
1745,1745,2016-03-13,99,8.99,1
1746,1746,2016-03-15,99,8.99,8
1747,1747,2016-03-16,99,8.99,4
1748,1748,2016-03-17,99,8.99,2
1749,1749,2016-03-23,99,8.99,1
1750,1750,2016-03-25,99,8.99,4
1751,1751,2016-03-26,99,8.99,1
1752,1752,2016-03-28,99,8.99,1
1753,1753,2016-03-31,99,8.99,2
1754,1754,2016-03-02,100,14.49,2
1755,1755,2016-03-08,100,14.49,1
1756,1756,2016-03-09,100,14.49,1
1757,1757,2016-03-10,100,14.49,2
1758,1758,2016-03-11,100,14.49,1
1759,1759,2016-03-12,100,14.49,1
1760,1760,2016-03-16,100,14.49,1
1761,1761,2016-03-17,100,14.49,1
1762,1762,2016-03-18,100,14.49,1
1763,1763,2016-03-19,100,14.49,3
1764,1764,2016-03-20,100,14.49,1
1765,1765,2016-03-21,100,14.49,1
1766,1766,2016-03-22,100,14.49,1
1767,1767,2016-03-25,100,14.49,3
1768,1768,2016-03-26,100,14.49,2
1769,1769,2016-03-28,100,14.49,4
1770,1770,2016-03-15,101,53.99,1
1771,1771,2016-03-22,101,53.99,2
1772,1772,2016-03-25,101,53.99,2
1773,1773,2016-03-31,101,53.99,1
1774,1774,2016-03-19,102,39.99,1
1775,1775,2016-03-03,103,13.99,3
1776,1776,2016-03-05,103,13.99,1
1777,1777,2016-03-06,103,13.99,2
1778,1778,2016-03-09,103,13.99,2
1779,1779,2016-03-10,103,13.99,1
1780,1780,2016-03-12,103,13.99,1
1781,1781,2016-03-13,103,13.99,1
1782,1782,2016-03-16,103,13.99,1
1783,1783,2016-03-19,103,13.99,1
1784,1784,2016-03-23,103,13.99,1
1785,1785,2016-03-24,103,13.99,2
1786,1786,2016-03-26,103,13.99,1
1787,1787,2016-03-31,103,13.99,2
1788,1788,2016-03-05,104,14.99,1
1789,1789,2016-03-09,104,14.99,1
1790,1790,2016-03-12,104,14.99,1
1791,1791,2016-03-18,104,14.99,1
1792,1792,2016-03-19,104,14.99,2
1793,1793,2016-03-20,104,14.99,1
1794,1794,2016-03-22,104,14.99,1
1795,1795,2016-03-24,104,14.99,3
1796,1796,2016-03-29,104,14.99,1
1797,1797,2016-03-31,104,14.99,1
1798,1798,2016-03-02,105,27.99,1
1799,1799,2016-03-04,105,27.99,1
1800,1800,2016-03-06,105,27.99,1
1801,1801,2016-03-11,105,27.99,2
1802,1802,2016-03-02,7,14.99,1
1803,1803,2016-03-05,7,14.99,1
1804,1804,2016-03-06,7,14.99,1
1805,1805,2016-03-09,7,14.99,1
1806,1806,2016-03-13,7,14.99,1
1807,1807,2016-03-15,7,14.99,1
1808,1808,2016-03-18,7,14.99,1
1809,1809,2016-03-23,7,14.99,1
1810,1810,2016-03-26,7,14.99,1
1811,1811,2016-03-29,7,14.99,1
1812,1812,2016-03-09,9,41.99,1
1813,1813,2016-03-24,9,41.99,1
1814,1814,2016-03-17,10,29.99,1
1815,1815,2016-03-18,10,29.99,1
1816,1816,2016-03-19,10,29.99,1
1817,1817,2016-03-05,11,38.99,1
1818,1818,2016-03-11,11,38.99,2
1819,1819,2016-03-19,11,38.99,1
1820,1820,2016-03-04,12,26.99,1
1821,1821,2016-03-05,12,26.99,1
1822,1822,2016-03-07,12,26.99,1
1823,1823,2016-03-15,12,26.99,1
1824,1824,2016-03-24,12,26.99,1
1825,1825,2016-03-30,12,26.99,1
1826,1826,2016-03-16,13,39.99,2
1827,1827,2016-03-17,13,39.99,1
1828,1828,2016-03-18,13,39.99,1
1829,1829,2016-03-30,15,69.99,1
1830,1830,2016-03-03,17,19.99,1
1831,1831,2016-03-11,17,19.99,1
1832,1832,2016-03-19,17,19.99,1
1833,1833,2016-03-26,17,19.99,1
1834,1834,2016-03-04,18,28.99,2
1835,1835,2016-03-05,18,28.99,2
1836,1836,2016-03-06,18,28.99,1
1837,1837,2016-03-23,18,28.99,1
1838,1838,2016-03-23,19,74.99,1
1839,1839,2016-03-01,20,19.99,3
1840,1840,2016-03-08,20,19.99,3
1841,1841,2016-03-15,20,19.99,1
1842,1842,2016-03-19,20,19.99,1
1843,1843,2016-03-24,20,19.99,1
1844,1844,2016-03-31,20,19.99,1
1845,1845,2016-03-04,21,7.99,1
1846,1846,2016-03-05,21,7.99,2
1847,1847,2016-03-06,21,7.99,1
1848,1848,2016-03-12,21,7.99,1
1849,1849,2016-03-26,21,7.99,2
1850,1850,2016-03-31,21,7.99,1
1851,1851,2016-03-07,22,17.99,1
1852,1852,2016-03-30,22,17.99,1
1853,1853,2016-03-01,23,16.99,1
1854,1854,2016-03-03,23,16.99,1
1855,1855,2016-03-11,23,16.99,1
1856,1856,2016-03-17,23,16.99,2
1857,1857,2016-03-23,23,16.99,1
1858,1858,2016-03-24,23,16.99,2
1859,1859,2016-03-25,23,16.99,1
1860,1860,2016-03-31,23,16.99,1
1861,1861,2016-03-04,24,35.99,3
1862,1862,2016-03-05,24,35.99,1
1863,1863,2016-03-11,24,35.99,1
1864,1864,2016-03-22,24,35.99,1
1865,1865,2016-03-25,24,35.99,1
1866,1866,2016-03-29,24,35.99,1
1867,1867,2016-03-16,25,24.99,1
1868,1868,2016-03-28,25,24.99,1
1869,1869,2016-03-25,26,33.99,1
1870,1870,2016-03-03,27,31.99,1
1871,1871,2016-03-24,27,31.99,1
1872,1872,2016-03-25,27,31.99,1
1873,1873,2016-03-26,27,31.99,1
1874,1874,2016-03-28,27,31.99,1
1875,1875,2016-03-07,28,35.99,1
1876,1876,2016-03-05,29,39.99,2
1877,1877,2016-03-04,30,13.99,1
1878,1878,2016-03-05,30,13.99,2
1879,1879,2016-03-06,30,13.99,1
1880,1880,2016-03-07,30,13.99,1
1881,1881,2016-03-10,30,13.99,1
1882,1882,2016-03-11,30,13.99,3
1883,1883,2016-03-16,30,13.99,1
1884,1884,2016-03-17,30,13.99,3
1885,1885,2016-03-18,30,13.99,1
1886,1886,2016-03-21,30,13.99,1
1887,1887,2016-03-24,30,13.99,3
1888,1888,2016-03-26,30,13.99,2
1889,1889,2016-03-28,30,13.99,1
1890,1890,2016-03-29,30,13.99,1
1891,1891,2016-03-31,31,29.99,1
1892,1892,2016-03-04,1,12.99,2
1893,1893,2016-03-12,1,12.99,2
1894,1894,2016-03-18,1,12.99,1
1895,1895,2016-03-26,1,12.99,4
1896,1896,2016-03-04,2,41.99,3
1897,1897,2016-03-11,2,41.99,3
1898,1898,2016-03-23,2,41.99,3
1899,1899,2016-03-05,3,43.99,1
1900,1900,2016-03-06,3,43.99,1
1901,1901,2016-03-23,3,43.99,2
1902,1902,2016-03-31,3,43.99,1
1903,1903,2016-03-11,34,39.99,1
1904,1904,2016-03-03,35,37.99,1
1905,1905,2016-03-13,35,37.99,1
1906,1906,2016-03-18,35,37.99,2
1907,1907,2016-03-25,35,37.99,1
1908,1908,2016-03-26,35,37.99,2
1909,1909,2016-03-05,36,16.49,1
1910,1910,2016-03-06,36,16.49,1
1911,1911,2016-03-08,36,16.49,1
1912,1912,2016-03-12,36,16.49,2
1913,1913,2016-03-13,36,16.49,1
1914,1914,2016-03-26,36,16.49,1
1915,1915,2016-03-29,36,16.49,1
1916,1916,2016-03-29,37,78.99,3
1917,1917,2016-03-04,38,12.99,3
1918,1918,2016-03-05,38,12.99,1
1919,1919,2016-03-07,38,12.99,2
1920,1920,2016-03-08,38,12.99,1
1921,1921,2016-03-10,38,12.99,3
1922,1922,2016-03-11,38,12.99,2
1923,1923,2016-03-12,38,12.99,1
1924,1924,2016-03-13,38,12.99,1
1925,1925,2016-03-15,38,12.99,2
1926,1926,2016-03-18,38,12.99,2
1927,1927,2016-03-19,38,12.99,4
1928,1928,2016-03-24,38,12.99,3
1929,1929,2016-03-25,38,12.99,1
1930,1930,2016-03-26,38,12.99,4
1931,1931,2016-03-30,38,12.99,5
1932,1932,2016-03-31,38,12.99,1
1933,1933,2016-03-12,39,19.99,1
1934,1934,2016-03-24,39,19.99,1
1935,1935,2016-03-26,39,19.99,1
1936,1936,2016-03-01,40,19.99,1
1937,1937,2016-03-07,40,19.99,1
1938,1938,2016-03-26,40,19.99,1
1939,1939,2016-03-08,41,49.99,1
1940,1940,2016-03-13,41,49.99,1
1941,1941,2016-03-18,41,49.99,1
1942,1942,2016-03-25,41,49.99,1
1943,1943,2016-03-28,41,49.99,2
1944,1944,2016-03-25,44,51.99,1
1945,1945,2016-03-02,5,14.99,1
1946,1946,2016-03-04,5,14.99,1
1947,1947,2016-03-05,5,14.99,1
1948,1948,2016-03-08,5,14.99,1
1949,1949,2016-03-11,5,14.99,1
1950,1950,2016-03-16,5,14.99,1
1951,1951,2016-03-17,5,14.99,1
1952,1952,2016-03-18,5,14.99,2
1953,1953,2016-03-23,5,14.99,2
1954,1954,2016-03-25,5,14.99,1
1955,1955,2016-03-26,5,14.99,1
1956,1956,2016-03-28,5,14.99,2
1957,1957,2016-03-31,5,14.99,3
1958,1958,2016-03-02,45,44.99,1
1959,1959,2016-03-03,45,44.99,1
1960,1960,2016-03-04,45,44.99,2
1961,1961,2016-03-05,45,44.99,3
1962,1962,2016-03-12,45,44.99,4
1963,1963,2016-03-16,45,44.99,1
1964,1964,2016-03-17,45,44.99,2
1965,1965,2016-03-18,45,44.99,4
1966,1966,2016-03-23,45,44.99,2
1967,1967,2016-03-24,45,44.99,4
1968,1968,2016-03-26,45,44.99,6
1969,1969,2016-03-01,6,14.99,1
1970,1970,2016-03-04,6,14.99,1
1971,1971,2016-03-05,6,14.99,2
1972,1972,2016-03-09,6,14.99,2
1973,1973,2016-03-10,6,14.99,1
1974,1974,2016-03-11,6,14.99,3
1975,1975,2016-03-13,6,14.99,2
1976,1976,2016-03-17,6,14.99,1
1977,1977,2016-03-18,6,14.99,1
1978,1978,2016-03-19,6,14.99,1
1979,1979,2016-03-22,6,14.99,1
1980,1980,2016-03-23,6,14.99,1
1981,1981,2016-03-02,46,11.99,2
1982,1982,2016-03-10,46,11.99,1
1983,1983,2016-03-12,46,11.99,1
1984,1984,2016-03-14,46,11.99,1
1985,1985,2016-03-18,46,11.99,1
1986,1986,2016-03-19,46,11.99,2
1987,1987,2016-03-22,46,11.99,3
1988,1988,2016-03-23,46,11.99,1
1989,1989,2016-03-25,46,11.99,1
1990,1990,2016-03-26,46,11.99,2
1991,1991,2016-03-02,47,11.99,1
1992,1992,2016-03-05,47,11.99,1
1993,1993,2016-03-08,47,11.99,2
1994,1994,2016-03-09,47,11.99,3
1995,1995,2016-03-12,47,11.99,2
1996,1996,2016-03-16,47,11.99,3
1997,1997,2016-03-17,47,11.99,1
1998,1998,2016-03-22,47,11.99,2
1999,1999,2016-03-25,47,11.99,1
2000,2000,2016-03-26,47,11.99,1
2001,2001,2016-03-29,47,11.99,2
2002,2002,2016-03-04,48,34.99,1
2003,2003,2016-03-30,48,34.99,1
2004,2004,2016-03-04,49,39.99,1
2005,2005,2016-03-14,49,39.99,1
2006,2006,2016-03-23,49,39.99,3
2007,2007,2016-03-24,49,39.99,2
2008,2008,2016-03-26,49,39.99,1
2009,2009,2016-03-04,51,20.99,1
2010,2010,2016-03-05,51,20.99,1
2011,2011,2016-03-07,51,20.99,2
2012,2012,2016-03-11,51,20.99,1
2013,2013,2016-03-12,51,20.99,1
2014,2014,2016-03-13,51,20.99,1
2015,2015,2016-03-16,51,20.99,1
2016,2016,2016-03-18,51,20.99,1
2017,2017,2016-03-24,51,20.99,1
2018,2018,2016-03-26,51,20.99,1
2019,2019,2016-03-31,52,14.99,1
2020,2020,2016-03-06,53,25.99,1
2021,2021,2016-03-16,53,25.99,2
2022,2022,2016-03-17,53,25.99,1
2023,2023,2016-03-22,53,25.99,2
2024,2024,2016-03-26,53,25.99,1
2025,2025,2016-03-07,54,119.99,1
2026,2026,2016-03-16,54,119.99,1
2027,2027,2016-04-01,55,40.99,1
2028,2028,2016-04-07,55,44.99,1
2029,2029,2016-04-15,55,44.99,1
2030,2030,2016-04-21,55,44.99,1
2031,2031,2016-04-22,55,44.99,1
2032,2032,2016-04-16,58,24.99,1
2033,2033,2016-04-23,58,24.99,1
2034,2034,2016-04-01,59,11.49,1
2035,2035,2016-04-03,59,11.49,1
2036,2036,2016-04-04,59,11.49,1
2037,2037,2016-04-08,59,11.49,2
2038,2038,2016-04-09,59,11.49,2
2039,2039,2016-04-10,59,11.49,1
2040,2040,2016-04-11,59,11.49,1
2041,2041,2016-04-12,59,11.49,1
2042,2042,2016-04-15,59,11.49,2
2043,2043,2016-04-16,59,11.49,1
2044,2044,2016-04-17,59,11.49,1
2045,2045,2016-04-18,59,11.49,1
2046,2046,2016-04-29,59,11.49,1
2047,2047,2016-04-02,61,21.99,1
2048,2048,2016-04-08,61,21.99,1
2049,2049,2016-04-09,61,21.99,2
2050,2050,2016-04-10,61,21.99,1
2051,2051,2016-04-13,61,21.99,1
2052,2052,2016-04-14,61,21.99,1
2053,2053,2016-04-17,61,21.99,1
2054,2054,2016-04-24,61,21.99,1
2055,2055,2016-04-29,61,21.99,2
2056,2056,2016-04-01,62,34.99,2
2057,2057,2016-04-02,62,34.99,3
2058,2058,2016-04-06,62,34.99,3
2059,2059,2016-04-09,62,34.99,2
2060,2060,2016-04-11,62,34.99,1
2061,2061,2016-04-13,62,34.99,1
2062,2062,2016-04-16,62,34.99,1
2063,2063,2016-04-17,62,34.99,3
2064,2064,2016-04-23,62,34.99,3
2065,2065,2016-04-25,62,34.99,1
2066,2066,2016-04-30,62,34.99,1
2067,2067,2016-04-02,63,24.99,1
2068,2068,2016-04-07,63,23.99,1
2069,2069,2016-04-08,63,23.99,1
2070,2070,2016-04-16,63,23.99,2
2071,2071,2016-04-23,63,23.99,1
2072,2072,2016-04-01,65,12.99,7
2073,2073,2016-04-02,65,12.99,3
2074,2074,2016-04-03,65,12.99,2
2075,2075,2016-04-04,65,12.99,4
2076,2076,2016-04-05,65,12.99,1
2077,2077,2016-04-08,65,12.99,3
2078,2078,2016-04-09,65,12.99,4
2079,2079,2016-04-10,65,12.99,2
2080,2080,2016-04-11,65,12.99,3
2081,2081,2016-04-12,65,12.99,2
2082,2082,2016-04-13,65,12.99,6
2083,2083,2016-04-14,65,12.99,2
2084,2084,2016-04-17,65,12.99,4
2085,2085,2016-04-18,65,12.99,1
2086,2086,2016-04-19,65,12.99,5
2087,2087,2016-04-20,65,12.99,2
2088,2088,2016-04-21,65,12.99,2
2089,2089,2016-04-22,65,12.99,5
2090,2090,2016-04-23,65,12.99,6
2091,2091,2016-04-24,65,12.99,2
2092,2092,2016-04-25,65,12.99,2
2093,2093,2016-04-26,65,12.99,2
2094,2094,2016-04-28,65,12.99,1
2095,2095,2016-04-29,65,12.99,5
2096,2096,2016-04-30,65,12.99,7
2097,2097,2016-04-01,66,22.99,5
2098,2098,2016-04-02,66,22.99,7
2099,2099,2016-04-03,66,22.99,1
2100,2100,2016-04-04,66,22.99,2
2101,2101,2016-04-07,66,22.99,10
2102,2102,2016-04-09,66,22.99,8
2103,2103,2016-04-10,66,22.99,3
2104,2104,2016-04-13,66,22.99,3
2105,2105,2016-04-14,66,22.99,15
2106,2106,2016-04-16,66,22.99,11
2107,2107,2016-04-17,66,22.99,4
2108,2108,2016-04-21,66,22.99,24
2109,2109,2016-04-22,66,22.99,3
2110,2110,2016-04-23,66,22.99,9
2111,2111,2016-04-24,66,22.99,2
2112,2112,2016-04-25,66,22.99,2
2113,2113,2016-04-26,66,22.99,3
2114,2114,2016-04-29,66,22.99,12
2115,2115,2016-04-30,66,22.99,3
2116,2116,2016-04-15,67,49.99,1
2117,2117,2016-04-22,67,49.99,1
2118,2118,2016-04-28,67,49.99,1
2119,2119,2016-04-29,67,49.99,1
2120,2120,2016-04-30,67,49.99,1
2121,2121,2016-04-02,68,4.99,5
2122,2122,2016-04-15,68,4.99,1
2123,2123,2016-04-16,68,4.99,1
2124,2124,2016-04-21,68,4.99,2
2125,2125,2016-04-30,68,4.99,2
2126,2126,2016-04-11,69,50.99,1
2127,2127,2016-04-15,69,50.99,1
2128,2128,2016-04-18,69,50.99,1
2129,2129,2016-04-25,69,50.99,1
2130,2130,2016-04-01,71,24.99,1
2131,2131,2016-04-02,71,24.99,1
2132,2132,2016-04-09,71,22.99,1
2133,2133,2016-04-10,71,22.99,1
2134,2134,2016-04-16,71,22.99,1
2135,2135,2016-04-24,71,22.99,1
2136,2136,2016-04-01,72,26.99,1
2137,2137,2016-04-06,72,26.99,1
2138,2138,2016-04-07,72,26.99,1
2139,2139,2016-04-09,72,26.99,5
2140,2140,2016-04-14,72,26.99,1
2141,2141,2016-04-16,72,26.99,2
2142,2142,2016-04-20,72,26.99,1
2143,2143,2016-04-22,72,26.99,1
2144,2144,2016-04-25,72,26.99,1
2145,2145,2016-04-29,72,26.99,2
2146,2146,2016-04-08,73,49.99,1
2147,2147,2016-04-13,73,49.99,1
2148,2148,2016-04-23,73,49.99,1
2149,2149,2016-04-25,73,49.99,1
2150,2150,2016-04-01,75,29.99,1
2151,2151,2016-04-15,75,27.99,2
2152,2152,2016-04-19,75,27.99,1
2153,2153,2016-04-22,75,27.99,1
2154,2154,2016-04-26,75,27.99,1
2155,2155,2016-04-29,75,27.99,1
2156,2156,2016-04-22,76,26.99,1
2157,2157,2016-04-06,79,37.99,1
2158,2158,2016-04-11,79,37.99,3
2159,2159,2016-04-12,79,37.99,2
2160,2160,2016-04-13,79,37.99,1
2161,2161,2016-04-16,79,37.99,1
2162,2162,2016-04-22,79,37.99,1
2163,2163,2016-04-26,79,37.99,1
2164,2164,2016-04-29,79,37.99,2
2165,2165,2016-04-02,80,30.99,4
2166,2166,2016-04-03,80,30.99,4
2167,2167,2016-04-04,80,30.99,2
2168,2168,2016-04-07,80,30.99,2
2169,2169,2016-04-08,80,30.99,3
2170,2170,2016-04-09,80,30.99,1
2171,2171,2016-04-10,80,30.99,1
2172,2172,2016-04-13,80,30.99,2
2173,2173,2016-04-15,80,30.99,4
2174,2174,2016-04-16,80,30.99,1
2175,2175,2016-04-18,80,30.99,1
2176,2176,2016-04-22,80,30.99,1
2177,2177,2016-04-28,80,30.99,1
2178,2178,2016-04-06,81,39.99,1
2179,2179,2016-04-13,81,39.99,1
2180,2180,2016-04-02,82,16.99,1
2181,2181,2016-04-03,82,16.99,2
2182,2182,2016-04-04,82,16.99,1
2183,2183,2016-04-05,82,16.99,1
2184,2184,2016-04-06,82,16.99,2
2185,2185,2016-04-07,82,16.99,2
2186,2186,2016-04-08,82,16.99,2
2187,2187,2016-04-09,82,16.99,2
2188,2188,2016-04-10,82,16.99,1
2189,2189,2016-04-13,82,16.99,1
2190,2190,2016-04-14,82,16.99,1
2191,2191,2016-04-17,82,16.99,1
2192,2192,2016-04-18,82,16.99,1
2193,2193,2016-04-21,82,16.99,1
2194,2194,2016-04-24,82,16.99,2
2195,2195,2016-04-25,82,16.99,1
2196,2196,2016-04-27,82,16.99,1
2197,2197,2016-04-30,82,16.99,2
2198,2198,2016-04-04,83,3.49,1
2199,2199,2016-04-08,83,3.49,1
2200,2200,2016-04-11,83,3.49,1
2201,2201,2016-04-14,83,3.49,3
2202,2202,2016-04-15,83,3.49,1
2203,2203,2016-04-16,83,3.49,3
2204,2204,2016-04-17,83,3.49,1
2205,2205,2016-04-19,83,3.49,2
2206,2206,2016-04-20,83,3.49,1
2207,2207,2016-04-23,83,3.49,4
2208,2208,2016-04-26,83,3.49,2
2209,2209,2016-04-04,84,27.99,1
2210,2210,2016-04-08,84,27.99,4
2211,2211,2016-04-15,84,27.99,1
2212,2212,2016-04-17,84,27.99,1
2213,2213,2016-04-20,84,27.99,1
2214,2214,2016-04-23,84,27.99,1
2215,2215,2016-04-28,84,27.99,1
2216,2216,2016-04-03,86,7.99,1
2217,2217,2016-04-05,86,7.99,1
2218,2218,2016-04-06,86,7.99,1
2219,2219,2016-04-08,86,7.99,1
2220,2220,2016-04-09,86,7.99,2
2221,2221,2016-04-12,86,7.99,1
2222,2222,2016-04-13,86,7.99,2
2223,2223,2016-04-14,86,7.99,1
2224,2224,2016-04-16,86,7.99,1
2225,2225,2016-04-18,86,7.99,1
2226,2226,2016-04-24,86,7.99,3
2227,2227,2016-04-25,86,7.99,2
2228,2228,2016-04-29,86,7.99,1
2229,2229,2016-04-01,87,1.29,2
2230,2230,2016-04-03,87,1.29,2
2231,2231,2016-04-08,87,1.29,2
2232,2232,2016-04-12,87,1.29,5
2233,2233,2016-04-13,87,1.29,2
2234,2234,2016-04-14,87,1.29,6
2235,2235,2016-04-15,87,1.29,4
2236,2236,2016-04-16,87,1.29,2
2237,2237,2016-04-25,87,1.29,5
2238,2238,2016-04-26,87,1.29,2
2239,2239,2016-04-29,87,1.29,2
2240,2240,2016-04-30,87,1.29,5
2241,2241,2016-04-02,88,16.49,3
2242,2242,2016-04-05,88,14.49,1
2243,2243,2016-04-08,88,14.49,2
2244,2244,2016-04-09,88,14.49,1
2245,2245,2016-04-12,88,14.49,1
2246,2246,2016-04-14,88,14.49,1
2247,2247,2016-04-15,88,14.49,2
2248,2248,2016-04-17,88,14.49,3
2249,2249,2016-04-23,88,14.49,2
2250,2250,2016-04-24,88,14.49,1
2251,2251,2016-04-25,88,14.49,2
2252,2252,2016-04-26,88,14.49,1
2253,2253,2016-04-01,89,16.49,3
2254,2254,2016-04-02,89,16.49,1
2255,2255,2016-04-03,89,16.49,2
2256,2256,2016-04-04,89,14.49,3
2257,2257,2016-04-05,89,14.49,3
2258,2258,2016-04-06,89,14.49,2
2259,2259,2016-04-07,89,14.49,1
2260,2260,2016-04-08,89,14.49,3
2261,2261,2016-04-09,89,14.49,4
2262,2262,2016-04-10,89,14.49,1
2263,2263,2016-04-11,89,14.49,4
2264,2264,2016-04-13,89,14.49,1
2265,2265,2016-04-14,89,14.49,4
2266,2266,2016-04-15,89,14.49,3
2267,2267,2016-04-16,89,14.49,1
2268,2268,2016-04-17,89,14.49,1
2269,2269,2016-04-21,89,14.49,3
2270,2270,2016-04-22,89,14.49,3
2271,2271,2016-04-23,89,14.49,3
2272,2272,2016-04-24,89,14.49,1
2273,2273,2016-04-25,89,14.49,5
2274,2274,2016-04-26,89,14.49,2
2275,2275,2016-04-29,89,14.49,1
2276,2276,2016-04-30,89,14.49,5
2277,2277,2016-04-01,90,9.49,2
2278,2278,2016-04-02,90,9.49,2
2279,2279,2016-04-03,90,9.49,3
2280,2280,2016-04-05,90,9.49,5
2281,2281,2016-04-06,90,9.49,1
2282,2282,2016-04-08,90,9.49,1
2283,2283,2016-04-09,90,9.49,2
2284,2284,2016-04-10,90,9.49,2
2285,2285,2016-04-11,90,9.49,2
2286,2286,2016-04-13,90,9.49,1
2287,2287,2016-04-14,90,9.49,3
2288,2288,2016-04-15,90,9.49,1
2289,2289,2016-04-16,90,9.49,1
2290,2290,2016-04-17,90,9.49,1
2291,2291,2016-04-18,90,9.49,2
2292,2292,2016-04-19,90,9.49,1
2293,2293,2016-04-20,90,9.49,1
2294,2294,2016-04-21,90,9.49,4
2295,2295,2016-04-22,90,9.49,1
2296,2296,2016-04-23,90,9.49,3
2297,2297,2016-04-25,90,9.49,2
2298,2298,2016-04-28,90,9.49,2
2299,2299,2016-04-29,90,9.49,3
2300,2300,2016-04-02,91,16.49,1
2301,2301,2016-04-05,91,14.49,1
2302,2302,2016-04-08,91,14.49,4
2303,2303,2016-04-11,91,14.49,1
2304,2304,2016-04-12,91,14.49,1
2305,2305,2016-04-15,91,14.49,2
2306,2306,2016-04-16,91,14.49,1
2307,2307,2016-04-19,91,14.49,2
2308,2308,2016-04-20,91,14.49,2
2309,2309,2016-04-21,91,14.49,1
2310,2310,2016-04-24,91,14.49,2
2311,2311,2016-04-27,91,14.49,1
2312,2312,2016-04-29,91,14.49,3
2313,2313,2016-04-30,91,14.49,2
2314,2314,2016-04-01,92,39.99,1
2315,2315,2016-04-09,92,41.99,1
2316,2316,2016-04-17,92,41.99,1
2317,2317,2016-04-27,92,41.99,1
2318,2318,2016-04-29,92,41.99,1
2319,2319,2016-04-01,93,24.99,1
2320,2320,2016-04-03,93,24.99,1
2321,2321,2016-04-09,93,27.99,2
2322,2322,2016-04-14,93,27.99,1
2323,2323,2016-04-15,93,27.99,1
2324,2324,2016-04-18,93,27.99,1
2325,2325,2016-04-25,93,27.99,1
2326,2326,2016-04-29,93,27.99,1
2327,2327,2016-04-30,93,27.99,1
2328,2328,2016-04-01,94,27.99,2
2329,2329,2016-04-02,94,27.99,5
2330,2330,2016-04-04,94,30.99,1
2331,2331,2016-04-05,94,30.99,2
2332,2332,2016-04-06,94,30.99,3
2333,2333,2016-04-07,94,30.99,1
2334,2334,2016-04-08,94,30.99,3
2335,2335,2016-04-09,94,30.99,3
2336,2336,2016-04-10,94,30.99,2
